id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
tLNfBkP_y3WHiIrB6z5svA,downtown-home-inn-toronto,Downtown Home Inn,https://s3-media2.fl.yelpcdn.com/bphoto/IODsWVPfXjKS7ncCMuZpEQ/o.jpg,False,https://www.yelp.com/biz/downtown-home-inn-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,14,venues,4.0,[],,+16473421010,+1 647-342-1010,1509.549996834677,43.666976496807,-79.381000705911,2 Monteith Street,,,Toronto,M4Y,CA,ON,"['2 Monteith Street', 'Toronto, ON M4Y', 'Canada']"
Q0M11fp8UpBfavdtI2K4YA,canadas-best-value-inn-toronto-toronto-2,Canadas Best Value Inn Toronto,https://s3-media4.fl.yelpcdn.com/bphoto/osIeKiSdGpcYctLSPIlZ_A/o.jpg,False,https://www.yelp.com/biz/canadas-best-value-inn-toronto-toronto-2?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,12,hotels,2.5,[],1.0,+14162555500,+1 416-255-5500,14422.39265269131,43.61027253848869,-79.55270630502935,650 Evans Avenue,,,Toronto,M8W 2W6,CA,ON,"['650 Evans Avenue', 'Toronto, ON M8W 2W6', 'Canada']"
wv-jan-pdJO4fJj7YswPVw,le-germain-hotel-toronto-maple-leaf-square-toronto,Le Germain Hotel Toronto Maple Leaf Square,https://s3-media1.fl.yelpcdn.com/bphoto/yQlzZG7-o45svaOHJ2fcsA/o.jpg,False,https://www.yelp.com/biz/le-germain-hotel-toronto-maple-leaf-square-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,44,hotels,4.5,[],3.0,+14166497575,+1 416-649-7575,3728.7629964589346,43.64285,-79.38087,75 Bremner Boulevard,,,Toronto,M5J 0A1,CA,ON,"['75 Bremner Boulevard', 'Toronto, ON M5J 0A1', 'Canada']"
N0oR3_AtfYeCfTqSrY-_nw,fort-york-motel-mississauga,Fort York Motel,https://s3-media2.fl.yelpcdn.com/bphoto/yRticUVTUS2XsRonjMd1Mw/o.jpg,False,https://www.yelp.com/biz/fort-york-motel-mississauga?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,1,hotels,1.0,[],1.0,+19052772524,+1 905-277-2524,15244.62686366108,43.62031,-79.57095,1920 Dundas Street E,,,Mississauga,L4X 1L9,CA,ON,"['1920 Dundas Street E', 'Mississauga, ON L4X 1L9', 'Canada']"
ru_x1mkdpZSNBgCMCoXUVw,the-clarence-park-toronto-3,The Clarence Park,https://s3-media3.fl.yelpcdn.com/bphoto/2ahrur7H82hGGsE31iiDkg/o.jpg,False,https://www.yelp.com/biz/the-clarence-park-toronto-3?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,5,hotels,3.5,[],,+14165917387,+1 416-591-7387,3293.4671995258072,43.64473,-79.39388,7 Clarence Square,,,Toronto,M5V 1H1,CA,ON,"['7 Clarence Square', 'Toronto, ON M5V 1H1', 'Canada']"
mz_VGQ9iVR-C9HUGBZzguw,executive-hotel-cosmopolitan-toronto,Executive Hotel Cosmopolitan,https://s3-media2.fl.yelpcdn.com/bphoto/JwvGHnODO2tLk6ATYmxNGg/o.jpg,False,https://www.yelp.com/biz/executive-hotel-cosmopolitan-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,69,venues,3.5,[],3.0,+14163502000,+1 416-350-2000,3246.9424422770862,43.6487399,-79.37698,8 Colborne Street,,,Toronto,M5E 1E1,CA,ON,"['8 Colborne Street', 'Toronto, ON M5E 1E1', 'Canada']"
q_uzweoDnejdn0pwiezpDg,best-western-premier-toronto-airport-carlingview-hotel-toronto-3,Best Western Premier Toronto Airport Carlingview Hotel,https://s3-media2.fl.yelpcdn.com/bphoto/7YMbpXabvrd7lMavg-0yNw/o.jpg,False,https://www.yelp.com/biz/best-western-premier-toronto-airport-carlingview-hotel-toronto-3?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,10,hotels,2.0,[],2.0,+14166377000,+1 416-637-7000,15640.974458114884,43.67896296991818,-79.5911998,135 Carlingview Drive,,,Toronto,M9W 5E7,CA,ON,"['135 Carlingview Drive', 'Toronto, ON M9W 5E7', 'Canada']"
8z281BdQsa32oXSaGvtEAg,embassy-suites-by-hilton-toronto-airport-toronto-2,Embassy Suites by Hilton Toronto Airport,https://s3-media2.fl.yelpcdn.com/bphoto/AplnUpTy2NcgOZcMNYVpFQ/o.jpg,False,https://www.yelp.com/biz/embassy-suites-by-hilton-toronto-airport-toronto-2?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,23,hotels,3.0,[],2.0,+14166748442,+1 416-674-8442,16119.712378820715,43.6877765159059,-79.5964047403465,262 Carlingview Drive,,,Toronto,M9W 5G1,CA,ON,"['262 Carlingview Drive', 'Toronto, ON M9W 5G1', 'Canada']"
tsG9J1AFvpIo5nZNlawWzA,deluxe-inn-toronto,Deluxe Inn,https://s3-media2.fl.yelpcdn.com/bphoto/buBQcJOA3dWEJt8VgNkofQ/o.jpg,False,https://www.yelp.com/biz/deluxe-inn-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,12,hotels,1.5,[],2.0,+14162525205,+1 416-252-5205,13028.437191780555,43.6186226,-79.5393043,1554 The Queensway,,,Toronto,M8Z 1T5,CA,ON,"['1554 The Queensway', 'Toronto, ON M8Z 1T5', 'Canada']"
ZALVCrIRwuvTrQlPnSHdVw,two-peas-toronto-3,Two Peas,https://s3-media3.fl.yelpcdn.com/bphoto/P1MITHGqnNM-bLWjb-ZS0Q/o.jpg,False,https://www.yelp.com/biz/two-peas-toronto-3?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,7,hotels,4.5,[],,+14162171088,+1 416-217-1088,1951.6533026418983,43.65674,-79.39919,403 Spadina Avenue,,,Toronto,M5T 2G6,CA,ON,"['403 Spadina Avenue', 'Toronto, ON M5T 2G6', 'Canada']"
orWh5Pi4vMBqkza2HnMa2Q,hampton-inn-by-hilton-toronto-airport-corporate-centre-toronto-2,Hampton Inn by Hilton Toronto Airport Corporate Centre,https://s3-media3.fl.yelpcdn.com/bphoto/_LZ9fDLLwotUue-c2C8b1w/o.jpg,False,https://www.yelp.com/biz/hampton-inn-by-hilton-toronto-airport-corporate-centre-toronto-2?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,20,venues,4.5,[],2.0,+14166463000,+1 416-646-3000,16594.48350860333,43.65222200486759,-79.6008517113093,5515 Eglinton Avenue W,,,Toronto,M9C 5K5,CA,ON,"['5515 Eglinton Avenue W', 'Toronto, ON M9C 5K5', 'Canada']"
3XmaqqVe6VOCR5w6Qs0A3A,the-westin-toronto-airport-toronto,The Westin Toronto Airport,https://s3-media3.fl.yelpcdn.com/bphoto/ucfLijQXOVhGppoxQ8H36w/o.jpg,False,https://www.yelp.com/biz/the-westin-toronto-airport-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,50,social_clubs,3.5,[],3.0,+14166759444,+1 416-675-9444,16296.312702953612,43.687267562245,-79.598673292217,950 Dixon Road,,,Toronto,M9W 5N4,CA,ON,"['950 Dixon Road', 'Toronto, ON M9W 5N4', 'Canada']"
3Nw_mnpdpqtAJ5bRt0jsvw,windsor-arms-hotel-toronto,Windsor Arms Hotel,https://s3-media1.fl.yelpcdn.com/bphoto/p35PS0eDQtYZvSGy3TqlrA/o.jpg,False,https://www.yelp.com/biz/windsor-arms-hotel-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,85,resorts,2.5,[],3.0,+14169719666,+1 416-971-9666,790.2837736664418,43.6688084,-79.3905524,18 St Thomas Street,,,Toronto,M5S 3E7,CA,ON,"['18 St Thomas Street', 'Toronto, ON M5S 3E7', 'Canada']"
P7eL2rWn7PSAin3OjfOEuw,windsor-arms-hotel-spa-toronto-2,Windsor Arms Hotel Spa,https://s3-media1.fl.yelpcdn.com/bphoto/Z0_iNkF1wG3tfEWNO8ftdg/o.jpg,False,https://www.yelp.com/biz/windsor-arms-hotel-spa-toronto-2?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,19,hotels,2.5,[],3.0,+14169346031,+1 416-934-6031,754.9748807016838,43.6688,-79.39113,18 St. Thomas St,,,Toronto,M5S 3E7,CA,ON,"['18 St. Thomas St', 'Toronto, ON M5S 3E7', 'Canada']"
oN7zVYLZQWGWdCMSObFaWA,kaisars-guest-house-toronto,Kaisar's Guest House,https://s3-media2.fl.yelpcdn.com/bphoto/YQrUTIQiK_XfLX2F0BVVvA/o.jpg,False,https://www.yelp.com/biz/kaisars-guest-house-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,4,hotels,4.0,[],,+14168989282,+1 416-898-9282,2006.1568243995277,43.65735,-79.40481,372A College Street,,,Toronto,M5T 1S6,CA,ON,"['372A College Street', 'Toronto, ON M5T 1S6', 'Canada']"
42M_1n0do3V7gWbm-SB-qw,crowne-plaza-toronto-airport-toronto-2,Crowne Plaza Toronto Airport,https://s3-media3.fl.yelpcdn.com/bphoto/EPioNVr8HhP41kjKlItkZg/o.jpg,False,https://www.yelp.com/biz/crowne-plaza-toronto-airport-toronto-2?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,76,hotels,2.0,[],2.0,+14166751234,+1 416-675-1234,15121.645671609838,43.69008,-79.5836999,33 Carlson Court,,,Toronto,M9W 6H5,CA,ON,"['33 Carlson Court', 'Toronto, ON M9W 6H5', 'Canada']"
jjF5sRRUe1C08BdchmCkBA,west-queen-west-hotel-toronto,West Queen West Hotel,https://s3-media2.fl.yelpcdn.com/bphoto/BRYzvl494wS4F4RF9sEYGg/o.jpg,False,https://www.yelp.com/biz/west-queen-west-hotel-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,3,hotels,1.0,[],,+16475005901,+1 647-500-5901,5312.52783463204,43.63937,-79.44178,1521 Queen St W,,,Toronto,M6R 1A5,CA,ON,"['1521 Queen St W', 'Toronto, ON M6R 1A5', 'Canada']"
kDFeGBX1vWiDyJXMYRL0_A,the-rex-hotel-jazz-and-blues-bar-toronto,The Rex Hotel Jazz & Blues Bar,https://s3-media3.fl.yelpcdn.com/bphoto/6Y6gZ0ETYAXuA6_nuVJ9og/o.jpg,False,https://www.yelp.com/biz/the-rex-hotel-jazz-and-blues-bar-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,157,venues,3.5,[],2.0,+14165982475,+1 416-598-2475,2709.1966920186187,43.65062,-79.38848,194 Queen Street W,,,Toronto,M5V 1Z1,CA,ON,"['194 Queen Street W', 'Toronto, ON M5V 1Z1', 'Canada']"
Fi6z6qhBqiz5CC5ghrUZgg,dunn-house-b-and-b-toronto,Dunn House B & B,https://s3-media3.fl.yelpcdn.com/bphoto/ri4XK7qBg06BnQbsTObsSw/o.jpg,False,https://www.yelp.com/biz/dunn-house-b-and-b-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,6,hotels,2.5,[],,,,5048.866216330649,43.6372045,-79.4330458,Dunn Avenue,,,Toronto,M6K 2S1,CA,ON,"['Dunn Avenue', 'Toronto, ON M6K 2S1', 'Canada']"
HdF7xQ2MtvVrpLkHB8eiiA,homewood-suites-by-hilton-toronto-airport-corporate-centre-toronto,Homewood Suites by Hilton Toronto Airport Corporate Centre,https://s3-media4.fl.yelpcdn.com/bphoto/3HlEW8ZnR83Wg8gcBW0DQw/o.jpg,False,https://www.yelp.com/biz/homewood-suites-by-hilton-toronto-airport-corporate-centre-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,27,hotels,4.5,[],2.0,+14166464600,+1 416-646-4600,16612.886347078602,43.6524413972023,-79.6011284476492,5515 Eglinton Avenue West,,,Toronto,M9C 5K5,CA,ON,"['5515 Eglinton Avenue West', 'Toronto, ON M9C 5K5', 'Canada']"
m8Nw5AL_0BI_5w7sRWor_g,residence-inn-by-marriott-toronto-airport-toronto-3,Residence Inn by Marriott Toronto Airport,https://s3-media3.fl.yelpcdn.com/bphoto/D6zSu5_ghQhn_SaFRKHt0w/o.jpg,False,https://www.yelp.com/biz/residence-inn-by-marriott-toronto-airport-toronto-3?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,11,hotels,3.5,[],2.0,+14167982900,+1 416-798-2900,15468.490486084456,43.6901194051109,-79.5879299845728,17 Reading Court,,,Toronto,M9W 7K7,CA,ON,"['17 Reading Court', 'Toronto, ON M9W 7K7', 'Canada']"
V5vDC3Ml-tDVBq6Jr8EuAA,sheraton-toronto-airport-hotel-and-conference-centre-toronto,Sheraton Toronto Airport Hotel & Conference Centre,https://s3-media3.fl.yelpcdn.com/bphoto/_ld1yg9yKN55xxj7mCaZ7A/o.jpg,False,https://www.yelp.com/biz/sheraton-toronto-airport-hotel-and-conference-centre-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,30,hotels,3.0,[],2.0,+14166756100,+1 416-675-6100,15532.073568666106,43.68677,-79.58765,801 Dixon Road,,,Toronto,M9W 1J5,CA,ON,"['801 Dixon Road', 'Toronto, ON M9W 1J5', 'Canada']"
SEmWshxJlI3fU7bwHSvh0A,the-civic-at-the-broadview-hotel-toronto,The Civic At the Broadview Hotel,https://s3-media2.fl.yelpcdn.com/bphoto/P1rBnm9f4DkdCxRJ7322sA/o.jpg,False,https://www.yelp.com/biz/the-civic-at-the-broadview-hotel-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,28,hotels,3.0,[],,+14163628439,+1 416-362-8439,4120.676063024091,43.6589787518921,-79.350162238471,106 Broadview Avenue,,,Toronto,M4M,CA,ON,"['106 Broadview Avenue', 'Toronto, ON M4M', 'Canada']"
ELa_QtMiLa8_Du6xzYaCug,courtyard-by-marriott-toronto-airport-toronto-2,Courtyard by Marriott Toronto Airport,https://s3-media1.fl.yelpcdn.com/bphoto/DqleNrL46X6s15DbvRouoA/o.jpg,False,https://www.yelp.com/biz/courtyard-by-marriott-toronto-airport-toronto-2?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,18,hotels,3.0,[],2.0,+14166750411,+1 416-675-0411,15922.076163899534,43.684946713774,-79.5942628383636,231 Carlingview Drive,,,Toronto,M9W 5E8,CA,ON,"['231 Carlingview Drive', 'Toronto, ON M9W 5E8', 'Canada']"
i_qN10CHkcJKgb215Nwf9g,toronto-garden-inn-toronto,Toronto Garden Inn,https://s3-media1.fl.yelpcdn.com/bphoto/Nhpb2eGH9t1YZml2SejP5A/o.jpg,False,https://www.yelp.com/biz/toronto-garden-inn-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,7,vacation_rentals,4.5,[],,+16473464719,+1 647-346-4719,2830.63651961961,43.658291875267,-79.369437392233,142 Seaton Street,,,Toronto,M5A 2T2,CA,ON,"['142 Seaton Street', 'Toronto, ON M5A 2T2', 'Canada']"
_dWfhhUrLvm3BawlSNgkXg,delsuites-toronto-2,DelSuites,https://s3-media1.fl.yelpcdn.com/bphoto/XDEfVP3lCGNfX2rOPNZVIg/o.jpg,False,https://www.yelp.com/biz/delsuites-toronto-2?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,3,hostels,4.5,[],3.0,+14162968838,+1 416-296-8838,12999.986663515843,43.77875,-79.47007,4800 Dufferin Street,,,Toronto,M3H 5S9,CA,ON,"['4800 Dufferin Street', 'Toronto, ON M3H 5S9', 'Canada']"
FACbuKfug1Ipy4R2lAHZfw,holiday-inn-toronto-international-airport-toronto,Holiday Inn Toronto International Airport,https://s3-media3.fl.yelpcdn.com/bphoto/gIzWZ5_bsbLY2MLxwvOO7A/o.jpg,False,https://www.yelp.com/biz/holiday-inn-toronto-international-airport-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,45,bedbreakfast,3.0,[],2.0,+14166757611,+1 416-675-7611,16443.752960237507,43.68762,-79.60034,970 Dixon Road,,,Toronto,M9W 1J9,CA,ON,"['970 Dixon Road', 'Toronto, ON M9W 1J9', 'Canada']"
CG3zpvVESKP1RJA1hKlvVw,idlewood-inn-scarborough,Idlewood Inn,https://s3-media4.fl.yelpcdn.com/bphoto/ohQrzo--RW-86MfARh-SXw/o.jpg,False,https://www.yelp.com/biz/idlewood-inn-scarborough?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,3,hotels,1.0,[],,+14162866861,+1 416-286-6861,18669.35178766774,43.7603,-79.19726,4212 Kingston Road,,,Scarborough,M1E 2M6,CA,ON,"['4212 Kingston Road', 'Scarborough, ON M1E 2M6', 'Canada']"
pY2kyXG_8aEvXu5TOnmIcg,holiday-inn-express-toronto-east-scarborough-scarborough,Holiday Inn Express Toronto East - Scarborough,https://s3-media1.fl.yelpcdn.com/bphoto/phjW3aXn6pDxvcx-O3fkjg/o.jpg,False,https://www.yelp.com/biz/holiday-inn-express-toronto-east-scarborough-scarborough?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,11,hotels,2.5,[],2.0,+14164399666,+1 416-439-9666,17718.41879457389,43.7830135188486,-79.2356235893865,50 Estate Drive,,,Scarborough,M1H 2Z1,CA,ON,"['50 Estate Drive', 'Scarborough, ON M1H 2Z1', 'Canada']"
G2Ti46pDBxMjI7-1-JPjHQ,hero-certified-burgers-sheraton-centre-hotel-toronto,Hero Certified Burgers - Sheraton Centre Hotel,https://s3-media1.fl.yelpcdn.com/bphoto/FrFpo2FJAa1lOkMoUhhq8w/o.jpg,False,https://www.yelp.com/biz/hero-certified-burgers-sheraton-centre-hotel-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,5,hotels,3.0,[],1.0,+16477481222,+1 647-748-1222,2672.773749941567,43.65223853862538,-79.38357136735046,123 Queen Street W,Unit C 50,,Toronto,M5H 3M9,CA,ON,"['123 Queen Street W', 'Unit C 50', 'Toronto, ON M5H 3M9', 'Canada']"
SuqA6yRomb2dGomA-qr2VA,old-mill-toronto-toronto,Old Mill Toronto,https://s3-media2.fl.yelpcdn.com/bphoto/oSZ2ALIAsGoJgoeyrNeFqA/o.jpg,False,https://www.yelp.com/biz/old-mill-toronto-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,3,hostels,3.0,[],,+14162323707,+1 416-232-3707,8148.589656061929,43.6509073739069,-79.4928285631599,9 Old Mill Road,,,Toronto,M8X 1G5,CA,ON,"['9 Old Mill Road', 'Toronto, ON M8X 1G5', 'Canada']"
AXxoWmwi9mlqFASkzOnwug,college-backpackers-hostel-toronto,College Backpackers Hostel,https://s3-media1.fl.yelpcdn.com/bphoto/mP4n5yHU6GBQLdMUbStOdw/o.jpg,False,https://www.yelp.com/biz/college-backpackers-hostel-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,9,hotels,2.5,[],2.0,+14169294777,+1 416-929-4777,1997.2413640821314,43.65684,-79.40331,280 Augusta Avenue,,,Toronto,M5T 2L9,CA,ON,"['280 Augusta Avenue', 'Toronto, ON M5T 2L9', 'Canada']"
BdUzQRfPV0x6fqRmEezGNA,hotel-ocho-restaurant-toronto-2,Hotel Ocho Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/c2aEdfITBDc4J5HydLyVMQ/o.jpg,False,https://www.yelp.com/biz/hotel-ocho-restaurant-toronto-2?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,1,hotels,4.0,['restaurant_reservation'],,+14165930885,+1 416-593-0885,2698.2517728622424,43.65001776447634,-79.39641347132587,195 Spadina Avenue,,Hotel Ocho,Toronto,M5T 2C5,CA,ON,"['195 Spadina Avenue', 'Hotel Ocho', 'Toronto, ON M5T 2C5', 'Canada']"
dMGT_S059U8hzMWxdf90SQ,hotel-gelato-toronto,Hotel Gelato,https://s3-media3.fl.yelpcdn.com/bphoto/qnT7rtZ3tkTx_41QK4x-NQ/o.jpg,False,https://www.yelp.com/biz/hotel-gelato-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,69,hotels,4.0,[],2.0,+14169322663,+1 416-932-2663,3550.0999350383263,43.70357,-79.41432,532 Eglinton Avenue W,,,Toronto,M5N 1B4,CA,ON,"['532 Eglinton Avenue W', 'Toronto, ON M5N 1B4', 'Canada']"
qe2gXUqR1CNCF128gZdsRg,adas-guesthouse-toronto,Ada's Guesthouse,https://s3-media3.fl.yelpcdn.com/bphoto/ur5PakZSy7zzZEYV8MkAMg/o.jpg,False,https://www.yelp.com/biz/adas-guesthouse-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,2,venues,3.0,[],,+16472193289,+1 647-219-3289,1667.1841166805675,43.6704712,-79.3767014,29 Linden Street,,,Toronto,M4Y 1V5,CA,ON,"['29 Linden Street', 'Toronto, ON M4Y 1V5', 'Canada']"
_SaTak-IfojZqfTc91VT2A,w-toronto-toronto,W Toronto,https://s3-media4.fl.yelpcdn.com/bphoto/i2eLWqi1RT2phMkKxmVZ_Q/o.jpg,False,https://www.yelp.com/biz/w-toronto-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,7,hotels,3.5,[],,+14169618000,+1 416-961-8000,1016.6001492510624,43.670922382431,-79.38506436878662,90 Bloor Street E,,,Toronto,M4W 1A7,CA,ON,"['90 Bloor Street E', 'Toronto, ON M4W 1A7', 'Canada']"
Mn9jUB4PW-bHgkKK0k729w,inglewood-arms-hotel-toronto,Inglewood Arms Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/tyzXfR8H8z6RlEXZglKBeg/o.jpg,False,https://www.yelp.com/biz/inglewood-arms-hotel-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,3,hostels,3.5,[],2.0,+14169640902,+1 416-964-0902,2454.828883939242,43.6589,-79.37474,295 Jarvis Street,,,Toronto,M5B 2C2,CA,ON,"['295 Jarvis Street', 'Toronto, ON M5B 2C2', 'Canada']"
o8nKuZug1KX8SASXUT6HGA,neill-wycik-hotel-toronto,Neill Wycik Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/_cFr2_e7ItKknWFnhW5TRg/o.jpg,False,https://www.yelp.com/biz/neill-wycik-hotel-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,9,hotels,2.0,[],1.0,+14169772320,+1 416-977-2320,2205.49441356233,43.6603,-79.37748,96 Gerrard Street  E,,,Toronto,M5B 1G7,CA,ON,"['96 Gerrard Street  E', 'Toronto, ON M5B 1G7', 'Canada']"
aM1ncXPwjGV63ESPuEER2g,posh-digs-toronto,Posh Digs,,False,https://www.yelp.com/biz/posh-digs-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,1,hotels,1.0,[],,+14169646390,+1 416-964-6390,1967.6165950245174,43.65964,-79.41061,414 Markham Street,,,Toronto,M6G 2L2,CA,ON,"['414 Markham Street', 'Toronto, ON M6G 2L2', 'Canada']"
